代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="000720"	新能泰山	10.09	4.91	0.45	4.91	--  	608042	4935	0.00	          7.04	4.46	4.91	4.43	4.46	    56.65	290702208	  3.24	火力发电	山东	10.76	4.78	330490	277551	  1.19	154025	0	--  	      86345.92	
="000037"	深南电Ａ	10.07	8.31	0.76	8.31	--  	122486	79	0.00	          3.61	7.80	8.31	7.80	7.55	--  	100519728	  0.90	火力发电	深圳	6.75	8.21	61592	60893	  1.01	50309	0	--  	      33889.39	
="000416"	民生控股	10.06	9.08	0.83	9.08	--  	268932	2786	0.00	          5.06	8.26	9.08	8.25	8.25	   145.40	239116816	  3.70	百货	山东	10.06	8.89	159926	109005	  1.47	59533	0	--  	      53161.03	
="600876"	洛阳玻璃	10.05	9.64	0.88	9.64	--  	1991	1	0.00	          0.08	9.64	9.64	9.64	8.76	   498.62	1919285	  0.06	玻璃	河南	0.00	9.64	1848	142	 13.01	34822	0	--  	      25001.82	
="000965"	天保基建	10.05	9.75	0.89	9.75	--  	224619	4190	0.00	          3.24	8.85	9.75	8.79	8.86	    28.10	212180736	  2.78	区域地产	天津	10.84	9.45	83570	141048	  0.59	2741	0	--  	      69233.71	
="600691"	阳煤化工	10.04	6.25	0.57	6.25	--  	1093884	70	0.00	         12.12	5.66	6.25	5.62	5.68	--  	648986048	  2.19	农药化肥	四川	11.09	5.93	509691	584192	  0.87	125171	0	--  	      90260.89	
="300319"	麦捷科技	10.02	14.16	1.29	14.16	--  	4094	105	0.00	          0.69	14.16	14.16	14.16	12.87	    78.69	5796481	  0.27	元器件	深圳	0.00	14.16	3383	710	  4.76	19210	0	--  	       5976.00	
="601727"	上海电气	10.02	9.55	0.87	9.55	--  	2891644	10	0.00	          2.94	8.58	9.55	8.43	8.68	    51.35	2650624512	  1.77	电气设备	上海	12.90	9.17	1383313	1508330	  0.92	385599	0	--  	     985071.44	
="600606"	金丰投资	10.02	15.26	1.39	15.26	--  	417394	31	0.00	          8.05	13.51	15.26	13.51	13.87	--  	612321344	  1.55	房产服务	上海	12.62	14.67	157234	260159	  0.60	17864	0	--  	      51832.01	
="603636"	南威软件	10.01	31.53	2.87	31.53	--  	712	4	0.00	          0.28	31.53	31.53	31.53	28.66	    54.57	2244936	  2.97	软件服务	福建	0.00	31.53	640	72	  8.89	20885	0	--  	       2500.00	
="600021"	上海电力	10.01	8.90	0.81	8.90	--  	1044266	59	0.00	          4.88	8.08	8.90	7.93	8.09	    23.43	896104000	  2.07	火力发电	上海	11.99	8.58	470632	573634	  0.82	59808	0	--  	     213973.92	
="601299"	中国北车	10.01	9.45	0.86	9.45	--  	49450	3	0.00	          0.05	9.45	9.45	9.45	8.59	    21.95	46729796	  0.03	运输设备	北京	0.00	9.45	46472	2977	 15.61	2462230	0	--  	    1012608.38	
="600875"	东方电气	10.01	23.19	2.11	23.19	--  	1103267	400	0.00	          6.63	20.80	23.19	20.59	21.08	    31.99	2463852032	  2.12	电气设备	四川	12.33	22.33	507072	596195	  0.85	101758	0	--  	     166386.00	
="300412"	迦南科技	10.00	26.06	2.37	26.06	--  	37	5	0.00	          0.03	26.06	26.06	26.06	23.69	    30.24	96422	0.00	医疗保健	浙江	0.00	26.06	35	2	 17.50	13887	0	--  	       1340.00	
="600844"	丹化科技	10.00	8.36	0.76	8.36	--  	212931	38	0.00	          3.64	8.25	8.36	7.70	7.60	   748.36	174967792	  1.41	化工原料	上海	8.68	8.22	117703	95228	  1.24	87294	0	--  	      58482.69	
="300411"	金盾股份	10.00	24.53	2.23	24.53	--  	222	8	0.00	          0.11	24.53	24.53	24.53	22.30	    45.28	544566	0.00	专用机械	浙江	0.00	24.53	192	30	  6.40	16218	0	--  	       2000.00	
="300410"	正业科技	10.00	20.68	1.88	20.68	--  	99	1	0.00	          0.07	20.68	20.68	20.68	18.80	    36.19	204732	0.00	电器仪表	广东	0.00	20.68	92	7	 13.14	19802	0	--  	       1500.00	
="300085"	银之杰	10.00	43.56	3.96	43.56	--  	69608	13	0.00	          5.59	41.78	43.56	41.31	39.60	  2541.80	300127264	  1.47	软件服务	深圳	5.68	43.12	34923	34684	  1.01	1505	0	--  	      12456.71	
="002736"	国信证券	10.00	13.53	1.23	13.53	--  	2293	18	0.00	          0.02	13.53	13.53	13.53	12.30	    30.23	3102429	  0.50	证券	深圳	0.00	13.53	1953	340	  5.74	3692604	0	--  	     120000.00	
="002318"	久立特材	10.00	33.00	3.00	33.00	--  	196946	2036	0.00	          6.11	29.90	33.00	29.90	30.00	    50.87	624582400	  2.74	特钢	浙江	10.33	31.71	88435	108510	  0.81	8257	0	--  	      32238.84	
="000811"	烟台冰轮	10.00	13.20	1.20	13.20	--  	2421	48	0.00	          0.06	13.20	13.20	13.20	12.00	    39.13	3195945	  0.01	工程机械	山东	0.00	13.20	2237	184	 12.16	136550	0	--  	      39453.41	
="000662"	索芙特	10.00	8.36	0.76	8.36	--  	1597	25	0.00	          0.06	8.36	8.36	8.36	7.60	--  	1335293	  0.14	日用化工	广西	0.00	8.36	1368	229	  5.97	91178	0	--  	      28798.58	
="002738"	中矿资源	9.99	15.96	1.45	15.96	--  	552	5	0.00	          0.18	15.96	15.96	15.96	14.51	    43.85	880992	0.00	建筑施工	北京	0.00	15.96	483	69	  7.00	70397	0	--  	       3000.00	
="000922"	佳电股份	9.99	14.31	1.30	14.31	--  	120200	40	0.00	          4.03	13.45	14.31	13.45	13.01	    45.30	169534064	  3.23	电气设备	黑龙江	6.61	14.10	70468	49731	  1.42	52514	0	--  	      29843.50	
="300268"	万福生科	9.99	13.32	1.21	13.32	--  	9943	30	0.00	          2.92	13.32	13.32	13.32	12.11	--  	13243570	  0.30	农业综合	湖南	0.00	13.32	8947	995	  8.99	15262	0	--  	       3400.00	
