代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000677"	恒天海龙	10.11	4.14	0.38	4.14	--  	474502	891	          0.00	          5.49	3.82	4.14	3.74	3.76	--  	191067808	  1.11	化纤	山东	10.64	4.03	220976	253526	  0.87	212226	0	--  	      86394.82	
="600215"	长春经开	10.11	5.23	0.48	5.23	--  	195564	17	          0.00	          4.21	4.78	5.23	4.74	4.75	--  	99156888	  1.93	园区开发	吉林	10.32	5.07	98420	97144	  1.01	51817	0	--  	      46503.28	
="002177"	御银股份	10.08	6.99	0.64	6.99	--  	594101	5231	          0.00	         10.93	6.36	6.99	6.26	6.35	    36.47	396181440	  1.51	电脑设备	广东	11.50	6.67	265410	328691	  0.81	84597	0	--  	      54339.60	
="600975"	新五丰	10.05	8.87	0.81	8.87	--  	161005	70	          0.00	          6.87	8.06	8.87	8.02	8.06	--  	138861280	  1.82	农业综合	湖南	10.55	8.62	65528	95477	  0.69	2762	0	--  	      23436.00	
="600725"	云维股份	10.04	5.59	0.51	5.59	--  	524944	100	          0.00	          8.52	5.20	5.59	5.20	5.08	--  	285674112	  3.09	焦炭加工	云南	 7.68	5.44	183387	341557	  0.54	219214	0	--  	      61623.50	
="000004"	国农科技	10.03	18.43	1.68	18.43	--  	121311	300	          0.00	         14.46	17.07	18.43	16.98	16.75	--  	218917824	  3.44	生物制药	深圳	 8.66	18.05	68988	52323	  1.32	33119	0	--  	       8387.54	
="300305"	裕兴股份	10.02	23.49	2.14	23.49	--  	26673	40	          0.00	          7.41	21.41	23.49	21.01	21.35	    48.89	59864920	  2.92	塑料	江苏	11.62	22.44	11703	14970	  0.78	20249	0	--  	       3600.00	
="600520"	中发科技	10.02	14.82	1.35	14.82	--  	82241	31	          0.81	          7.28	13.53	14.82	13.40	13.47	--  	117206392	  1.54	机械基件	安徽	10.54	14.25	36404	45837	  0.79	815	0	--  	      11304.00	
="000680"	山推股份	10.00	4.07	0.37	4.07	--  	588143	913	          0.00	          6.16	3.71	4.07	3.63	3.70	    55.13	232895728	  1.40	工程机械	山东	11.89	3.96	363130	225013	  1.61	125581	0	--  	      95481.35	
="600692"	亚通股份	9.98	10.58	0.96	10.58	--  	400635	8	          0.00	         15.71	9.64	10.58	9.56	9.62	   147.28	413167456	  1.64	水运	上海	10.60	10.31	197620	203015	  0.97	41657	0	--  	      25501.05	
="000005"	世纪星源	9.97	4.08	0.37	4.08	--  	2011682	479	          0.00	         22.02	3.89	4.08	3.80	3.71	--  	807225792	  3.34	区域地产	深圳	 7.55	4.01	1234392	777290	  1.59	253003	0	--  	      91374.29	
="000622"	恒立实业	9.93	6.20	0.56	6.20	--  	261360	678	          0.00	          9.57	5.67	6.20	5.51	5.64	--  	156466112	  2.04	汽车配件	湖南	12.23	5.99	116823	144537	  0.81	198590	0	--  	      27320.35	
="600665"	天地源	9.89	4.11	0.37	4.11	--  	437840	186	          0.00	          5.07	3.82	4.11	3.81	3.74	    13.62	178551232	  3.15	全国地产	上海	 8.02	4.08	303271	134569	  2.25	101621	0	--  	      86412.25	
="600186"	莲花味精	9.89	4.00	0.36	4.00	--  	966206	55	          0.00	          9.10	3.62	4.00	3.58	3.64	--  	373044160	  1.51	食品	河南	11.54	3.86	405852	560354	  0.72	86093	0	--  	     106202.42	
