代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="601188"	龙江交通	10.12	4.46	0.41	4.46	--  	422458	20	0.00	          3.48	4.11	4.46	4.11	4.05	    14.04	186603584	  1.29	路桥	黑龙江	8.64	4.42	323774	98683	  3.28	172063	0	--  	     121320.00	
="601107"	四川成渝	10.12	4.57	0.42	4.57	--  	505037	2	0.00	          2.34	4.21	4.57	4.21	4.15	    12.30	228216400	  1.40	路桥	四川	8.67	4.52	320611	184426	  1.74	217133	0	--  	     216274.00	
="300268"	万福生科	10.09	6.22	0.57	6.22	--  	1497	10	0.00	          0.44	6.22	6.22	6.22	5.65	--  	931078	  0.05	农业综合	湖南	0.00	6.22	1326	170	  7.80	226458	0	--  	       3400.00	
="600229"	青岛碱业	10.08	6.66	0.61	6.66	--  	2607	6	0.00	          0.07	6.66	6.66	6.66	6.05	    39.95	1736135	  0.02	化工原料	山东	0.00	6.66	2541	65	 39.09	494643	0	--  	      39578.62	
="600370"	三房巷	10.05	8.10	0.74	8.10	--  	225035	59	0.00	          7.06	7.39	8.10	7.39	7.36	    98.46	177589264	  2.21	纺织	江苏	9.65	7.89	95370	129664	  0.74	2196	0	--  	      31889.76	
="600528"	中铁二局	10.04	8.99	0.82	8.99	--  	1142524	2	0.00	          7.83	8.27	8.99	8.19	8.17	    33.01	1001631424	  1.48	建筑施工	四川	9.79	8.77	663397	479127	  1.38	117517	0	--  	     145920.00	
="600119"	长江投资	10.03	17.11	1.56	17.11	--  	215026	16	0.00	          6.99	16.10	17.11	16.10	15.55	   123.08	362616736	  2.03	仓储物流	上海	6.50	16.86	158953	56072	  2.83	97289	0	--  	      30740.00	
="600718"	东软集团	10.02	18.11	1.65	18.11	--  	1114892	6	0.00	          9.08	17.65	18.11	17.00	16.46	    77.81	1970237952	  1.96	软件服务	辽宁	6.74	17.67	581624	533267	  1.09	141986	0	--  	     122759.42	
="002735"	王子新材	10.02	25.91	2.36	25.91	--  	411	5	0.00	          0.21	25.91	25.91	25.91	23.55	    73.10	1064901	  1.71	塑料	深圳	0.00	25.91	363	48	  7.56	29450	0	--  	       2000.00	
="600369"	西南证券	10.02	18.67	1.70	18.67	--  	2599859	26	0.00	         11.19	18.67	18.67	18.30	16.97	    44.38	4852178944	 23.86	证券	重庆	2.18	18.66	1729214	870644	  1.99	216705	0	--  	     232255.45	
